PGM_SYS_ID,ACTIVITY_ID,AGENCY_TYPE_DESC,STATE_CODE,AIR_LCON_CODE,COMP_DETERMINATION_UID,ENF_RESPONSE_POLICY_CODE,PROGRAM_CODES,PROGRAM_DESCS,POLLUTANT_CODES,POLLUTANT_DESCS,EARLIEST_FRV_DETERM_DATE,HPV_DAYZERO_DATE,HPV_RESOLVED_DATE,DSCV_PATHWAY_DATE,NFTC_PATHWAY_DATE
CASAC0000606700487,3603701245,Local,CA,SAC,CASACA102453,HPV,CAATVP,Title V Permits,300000282,NITROGEN OXIDES,08-21-2023,08-21-2023,,08-28-2023,08-30-2023
CABAA00006001A0591,3603631716,Local,CA,BAA,CABAAA101124,HPV,CAATVP,Title V Permits,300000329,FACIL,05-11-2023,05-11-2023,,,05-11-2023
CABAA00006001A2066,3603632404,Local,CA,BAA,CABAAA101144,HPV,CAATVP,Title V Permits,300000243,VOLATILE ORGANIC COMPOUNDS (VOCS),05-11-2023,05-11-2023,,,05-11-2023
CABAA00006001A2066,3603632410,Local,CA,BAA,CABAAA101146,HPV,CAATVP,Title V Permits,300000329,FACIL,05-11-2023,05-11-2023,,,05-11-2023
CABAA00006013A0010,3603524749,Local,CA,BAA,CABAAA99096,HPV,CAATVP,Title V Permits,300000329,FACIL,01-06-2023,01-06-2023,,,01-06-2023
CABAA00006013A0010,3603600286,Local,CA,BAA,CABAAA100540,HPV,CAATVP,Title V Permits,300000378,PM (Condensible portion),02-06-2023,02-06-2023,,,02-06-2023
CABAA00006013A0010,3603600334,Local,CA,BAA,CABAAA100547,FRV,CAATVP,Title V Permits,300000328,ADMIN,03-22-2023,,,,03-22-2023
CABAA00006013A0010,3603600337,Local,CA,BAA,CABAAA100548,FRV,CAATVP,Title V Permits,300000328,ADMIN,03-22-2023,,,,03-22-2023
CABAA00006013A0010,3603600340,Local,CA,BAA,CABAAA100549,FRV,CAATVP,Title V Permits,300000328,ADMIN,03-22-2023,,,,
CABAA00006013A0010,3603600343,Local,CA,BAA,CABAAA100550,FRV,CAATVP,Title V Permits,300000328,ADMIN,03-22-2023,,,,03-22-2023
CABAA00006013A0010,3603600346,Local,CA,BAA,CABAAA100551,FRV,CAATVP,Title V Permits,300000328,ADMIN,03-22-2023,,,,03-22-2023
CABAA00006013A0010,3603600349,Local,CA,BAA,CABAAA100552,FRV,CAATVP,Title V Permits,300000328,ADMIN,03-22-2023,,,,03-22-2023
CABAA00006013A0010,3603600352,Local,CA,BAA,CABAAA100553,FRV,CAATVP,Title V Permits,300000328,ADMIN,03-22-2023,,,,03-22-2023
CABAA00006013A0010,3603600355,Local,CA,BAA,CABAAA100554,FRV,CAATVP,Title V Permits,300000328,ADMIN,03-22-2023,,,,03-22-2023
CABAA00006013A0010,3603600358,Local,CA,BAA,CABAAA100555,HPV,CAATVP,Title V Permits,300000378,PM (Condensible portion),03-23-2023,03-23-2023,,,03-23-2023
CABAA00006013A0010,3603600361,Local,CA,BAA,CABAAA100556,HPV,CAATVP,Title V Permits,300000378,PM (Condensible portion),03-23-2023,03-23-2023,,,03-23-2023
CABAA00006013A0010,3603655270,Local,CA,BAA,CABAAA101500,HPV,CAATVP,Title V Permits,300000329,FACIL,06-01-2023,06-01-2023,,,06-01-2023
CABAA00006013A0010,3603694191,Local,CA,BAA,CABAAA102264,FRV,CAATVP,Title V Permits,300000328,ADMIN,07-03-2023,,,,07-03-2023
CABAA00006013A0010,3603694196,Local,CA,BAA,CABAAA102265,HPV,CAATVP,Title V Permits,300000329,FACIL,07-03-2023,07-03-2023,,,07-03-2023
CABAA00006013A0010,3603694202,Local,CA,BAA,CABAAA102266,FRV,CAATVP,Title V Permits,300000328,ADMIN,07-03-2023,,,,07-03-2023
CABAA00006013A0010,3603694233,Local,CA,BAA,CABAAA102269,HPV,CAATVP,Title V Permits,10461,Sulfur dioxide,07-03-2023,07-03-2023,,,07-03-2023
CABAA00006013A0010,3603694238,Local,CA,BAA,CABAAA102270,HPV,CAATVP,Title V Permits,300000329,FACIL,07-03-2023,07-03-2023,,,07-03-2023
CABAA00006013A0010,3603694242,Local,CA,BAA,CABAAA102271,HPV,CAATVP,Title V Permits,10461,Sulfur dioxide,07-03-2023,07-03-2023,,,07-03-2023
CABAA00006013A0010,3603694251,Local,CA,BAA,CABAAA102272,HPV,CAATVP,Title V Permits,300000329,FACIL,07-03-2023,07-03-2023,,,07-03-2023
CABAA00006013A0010,3603694255,Local,CA,BAA,CABAAA102273,HPV,CAATVP,Title V Permits,10461,Sulfur dioxide,07-03-2023,07-03-2023,,,07-03-2023
CABAA00006013A0010,3603694259,Local,CA,BAA,CABAAA102274,HPV,CAATVP,Title V Permits,300000329,FACIL,07-03-2023,07-03-2023,,,07-03-2023
CABAA00006013A0010,3603694263,Local,CA,BAA,CABAAA102275,HPV,CAATVP,Title V Permits,300000329,FACIL,07-03-2023,07-03-2023,,,07-03-2023
CABAA00006013A0010,3603694273,Local,CA,BAA,CABAAA102276,HPV,CAATVP,Title V Permits,10461,Sulfur dioxide,07-03-2023,07-03-2023,,,07-03-2023
CABAA00006013A0010,3603694276,Local,CA,BAA,CABAAA102277,HPV,CAATVP,Title V Permits,300000329,FACIL,07-03-2023,07-03-2023,,,07-03-2023
CABAA00006013A0010,3603694286,Local,CA,BAA,CABAAA102278,HPV,CAATVP,Title V Permits,10461,Sulfur dioxide,07-03-2023,07-03-2023,,,07-03-2023
CABAA00006013A0010,3603694295,Local,CA,BAA,CABAAA102279,HPV,CAATVP,Title V Permits,300000329,FACIL,07-03-2023,07-03-2023,,,07-03-2023
CABAA00006013A0010,3603694314,Local,CA,BAA,CABAAA102280,HPV,CAATVP,Title V Permits,10461,Sulfur dioxide,07-03-2023,07-03-2023,,,
CABAA00006013A0010,3603694319,Local,CA,BAA,CABAAA102281,HPV,CAATVP,Title V Permits,300000329,FACIL,07-03-2023,07-03-2023,,,07-03-2023
CABAA00006013A0010,3603694323,Local,CA,BAA,CABAAA102282,HPV,CAATVP,Title V Permits,300000329,FACIL,07-03-2023,07-03-2023,,,07-03-2023
CABAA00006013A0010,3603697317,Local,CA,BAA,CABAAA102347,HPV,CAATVP,Title V Permits,10461,Sulfur dioxide,07-03-2023,07-03-2023,,,07-03-2023
CABAA00006013A0010,3603697323,Local,CA,BAA,CABAAA102348,HPV,CAATVP,Title V Permits,300000329,FACIL,07-03-2023,07-03-2023,,,07-03-2023
CABAA00006013A0010,3603697335,Local,CA,BAA,CABAAA102349,HPV,CAATVP,Title V Permits,300000329,FACIL,07-03-2023,07-03-2023,,,07-03-2023
CABAA00006013A0010,3603697342,Local,CA,BAA,CABAAA102351,HPV,CAATVP,Title V Permits,10461,Sulfur dioxide,07-03-2023,07-03-2023,,,07-03-2023
CABAA00006013A0010,3603697348,Local,CA,BAA,CABAAA102352,HPV,CAATVP,Title V Permits,300000329,FACIL,07-03-2023,07-03-2023,,,
CABAA00006013A0010,3603697456,Local,CA,BAA,CABAAA102354,HPV,CAATVP,Title V Permits,300000329,FACIL,07-03-2023,07-03-2023,,,07-03-2023
CABAA00006013A0010,3603697459,Local,CA,BAA,CABAAA102355,HPV,CAATVP,Title V Permits,10461,Sulfur dioxide,07-03-2023,07-03-2023,,,07-03-2023
CABAA00006013A0010,3603697466,Local,CA,BAA,CABAAA102356,HPV,CAATVP,Title V Permits,300000329,FACIL,07-03-2023,07-03-2023,,,07-03-2023
CABAA00006013A0010,3603697469,Local,CA,BAA,CABAAA102357,HPV,CAATVP,Title V Permits,300000329,FACIL,07-03-2023,07-03-2023,,,07-03-2023
CABAA00006013A0010,3603697473,Local,CA,BAA,CABAAA102358,HPV,CAATVP,Title V Permits,10461,Sulfur dioxide,07-03-2023,07-03-2023,,,07-03-2023
CABAA00006013A0010,3603697477,Local,CA,BAA,CABAAA102359,HPV,CAATVP,Title V Permits,300000329,FACIL,07-03-2023,07-03-2023,,,07-03-2023
CABAA00006013A0010,3603697481,Local,CA,BAA,CABAAA102360,HPV,CAATVP,Title V Permits,10461,Sulfur dioxide,07-03-2023,07-03-2023,,,07-03-2023
CABAA00006013A0010,3603697484,Local,CA,BAA,CABAAA102361,HPV,CAATVP,Title V Permits,300000329,FACIL,07-03-2023,07-03-2023,,,07-03-2023
CABAA00006013A0010,3603697490,Local,CA,BAA,CABAAA102362,HPV,CAATVP,Title V Permits,300000329,FACIL,07-03-2023,07-03-2023,,,07-03-2023
CABAA00006013A0010,3603697493,Local,CA,BAA,CABAAA102363,FRV,CAATVP,Title V Permits,,,07-30-2023,,,,07-30-2023
CABAA00006013A0010,3603737168,Local,CA,BAA,CABAAA102965,FRV,CAATVP,Title V Permits,300000328,ADMIN,08-24-2023,,,,08-24-2023
CABAA00006013A0010,3603737173,Local,CA,BAA,CABAAA102966,FRV,CAATVP,Title V Permits,300000328,ADMIN,08-24-2023,,,,08-24-2023
CABAA00006013A0010,3603737176,Local,CA,BAA,CABAAA102967,FRV,CAATVP,Title V Permits,300000328,ADMIN,08-24-2023,,,,08-24-2023
CABAA00006013A0010,3603737179,Local,CA,BAA,CABAAA102968,FRV,CAATVP,Title V Permits,300000328,ADMIN,08-24-2023,,,,08-24-2023
CABAA00006013A0010,3603737183,Local,CA,BAA,CABAAA102969,FRV,CAATVP,Title V Permits,300000328,ADMIN,08-24-2023,,,,08-24-2023
CABAA00006013A0010,3603737186,Local,CA,BAA,CABAAA102970,FRV,CAATVP,Title V Permits,300000328,ADMIN,08-24-2023,,,,08-24-2023
CABAA00006013A0010,3603770939,Local,CA,BAA,CABAAA103521,HPV,CAATVP,Title V Permits,300000378,PM (Condensible portion),09-26-2023,09-26-2023,,,09-26-2023
CABAA00006013A0010,3603770948,Local,CA,BAA,CABAAA103522,FRV,CAATVP,Title V Permits,300000328,ADMIN,09-26-2023,,,,09-26-2023
CABAA00006013A0010,3603770952,Local,CA,BAA,CABAAA103523,HPV,CAATVP,Title V Permits,300000329,FACIL,09-26-2023,09-26-2023,,,09-26-2023
CABAA00006013A0010,3603770963,Local,CA,BAA,CABAAA103524,HPV,CAATVP,Title V Permits,300000329,FACIL,09-26-2023,09-26-2023,,,09-26-2023
CABAA00006013A0010,3603770966,Local,CA,BAA,CABAAA103525,HPV,CAATVP,Title V Permits,300000329,FACIL,09-26-2023,09-26-2023,,,09-26-2023
CABAA00006013A0010,3603770969,Local,CA,BAA,CABAAA103526,FRV,CAATVP,Title V Permits,300000328,ADMIN,09-26-2023,,,,09-26-2023
CABAA00006013A0010,3603770972,Local,CA,BAA,CABAAA103527,HPV,CAATVP,Title V Permits,300000329,FACIL,09-26-2023,09-26-2023,,,09-26-2023
CABAA00006013A0010,3603770976,Local,CA,BAA,CABAAA103528,HPV,CAATVP,Title V Permits,300000329,FACIL,09-25-2023,09-25-2023,,,09-25-2023
CABAA00006013A0010,3603770979,Local,CA,BAA,CABAAA103529,HPV,CAATVP,Title V Permits,300000329,FACIL,09-25-2023,09-25-2023,,,09-18-2023
CABAA00006013A0010,3603770983,Local,CA,BAA,CABAAA103530,HPV,CAATVP,Title V Permits,300000329,FACIL,09-18-2023,09-18-2023,,,09-18-2023
CABAA00006013A0010,3603770988,Local,CA,BAA,CABAAA103531,HPV,CAATVP,Title V Permits,300000329,FACIL,09-26-2023,09-26-2023,,,09-26-2023
CABAA00006013A0010,3603770994,Local,CA,BAA,CABAAA103532,HPV,CAATVP,Title V Permits,300000329,FACIL,09-26-2023,09-26-2023,,,09-26-2023
CABAA00006013A0010,3603771135,Local,CA,BAA,CABAAA103533,HPV,CAATVP,Title V Permits,300000329,FACIL,09-26-2023,09-26-2023,,,09-26-2023
CABAA00006013A0010,3603772615,Local,CA,BAA,CABAAA103559,HPV,CAATVP,Title V Permits,300000329,FACIL,09-26-2023,09-26-2023,,,09-26-2023
CABAA00006013A0010,3603772620,Local,CA,BAA,CABAAA103560,HPV,CAATVP,Title V Permits,300000329,FACIL,09-26-2023,09-26-2023,,,09-26-2023
CABAA00006013A0010,3603772625,Local,CA,BAA,CABAAA103561,HPV,CAATVP,Title V Permits,300000329,FACIL,09-26-2023,09-26-2023,,,09-26-2023
CABAA00006013A0010,3603772628,Local,CA,BAA,CABAAA103562,HPV,CAATVP,Title V Permits,300000329,FACIL,09-26-2023,09-26-2023,,,09-26-2023
CABAA00006013A0010,3603772631,Local,CA,BAA,CABAAA103563,HPV,CAATVP,Title V Permits,300000329,FACIL,09-26-2023,09-26-2023,,,09-26-2023
CABAA00006013A0010,3603772635,Local,CA,BAA,CABAAA103564,HPV,CAATVP,Title V Permits,300000329,FACIL,09-26-2023,09-26-2023,,,09-26-2023
CABAA00006013A0010,3603772638,Local,CA,BAA,CABAAA103565,HPV,CAATVP,Title V Permits,300000329,FACIL,09-26-2023,09-26-2023,,,09-26-2023
CABAA00006013A0010,3603772648,Local,CA,BAA,CABAAA103566,HPV,CAATVP,Title V Permits,,,09-26-2023,09-26-2023,,,09-26-2023
CABAA00006013A0010,3603772651,Local,CA,BAA,CABAAA103567,HPV,CAATVP,Title V Permits,300000329,FACIL,09-26-2023,09-26-2023,,,09-26-2023
CABAA00006013A0010,3603772654,Local,CA,BAA,CABAAA103568,HPV,CAATVP,Title V Permits,300000329,FACIL,09-26-2023,09-26-2023,,,09-26-2023
CABAA00006013A0010,3603772657,Local,CA,BAA,CABAAA103569,HPV,CAATVP,Title V Permits,300000329,FACIL,09-26-2023,09-26-2023,,,09-26-2023
CABAA00006013A0010,3603772660,Local,CA,BAA,CABAAA103570,HPV,CAATVP,Title V Permits,300000329,FACIL,09-26-2023,09-26-2023,,,09-26-2023
CABAA00006013A0010,3603781687,Local,CA,BAA,CABAAA103932,HPV,CAATVP,Title V Permits,300000329,FACIL,09-26-2023,09-26-2023,,,09-26-2023
CABAA00006013A0010,3603781693,Local,CA,BAA,CABAAA103933,HPV,CAATVP,Title V Permits,300000329,FACIL,09-26-2023,09-26-2023,,,09-26-2023
CABAA00006013A0010,3603781696,Local,CA,BAA,CABAAA103934,HPV,CAATVP,Title V Permits,300000329,FACIL,09-26-2023,09-26-2023,,,09-26-2023
CABAA00006013A0010,3603781699,Local,CA,BAA,CABAAA103935,HPV,CAATVP,Title V Permits,300000329,FACIL,09-26-2023,09-26-2023,,,09-26-2023
CABAA00006013A0010,3603781702,Local,CA,BAA,CABAAA103936,HPV,CAATVP,Title V Permits,300000329,FACIL,09-26-2023,09-26-2023,,,09-26-2023
CABAA00006013A0010,3603781705,Local,CA,BAA,CABAAA103937,HPV,CAATVP,Title V Permits,300000329,FACIL,09-26-2023,09-26-2023,,,09-26-2023
CABAA00006013A0010,3603781708,Local,CA,BAA,CABAAA103938,HPV,CAATVP,Title V Permits,300000329,FACIL,09-26-2023,09-26-2023,,,09-26-2023
CABAA00006013A0010,3603781711,Local,CA,BAA,CABAAA103939,HPV,CAATVP,Title V Permits,300000329,FACIL,09-21-2023,09-21-2023,,,09-21-2023
CABAA00006013A0010,3603781715,Local,CA,BAA,CABAAA103940,HPV,CAATVP,Title V Permits,,,09-21-2023,09-21-2023,,,09-21-2023
CABAA00006013A0010,3603781718,Local,CA,BAA,CABAAA103941,HPV,CAATVP,Title V Permits,300000329,FACIL,09-21-2023,09-21-2023,,,09-21-2023
CABAA00006013A0010,3603781721,Local,CA,BAA,CABAAA103942,HPV,CAATVP,Title V Permits,300000329,FACIL,09-21-2023,09-21-2023,,,09-21-2023
CABAA00006013A0010,3603781743,Local,CA,BAA,CABAAA103943,HPV,CAATVP,Title V Permits,300000329,FACIL,09-21-2023,09-21-2023,,,09-21-2023
CABAA00006013A0010,3603781747,Local,CA,BAA,CABAAA103944,HPV,CAATVP,Title V Permits,300000329,FACIL,09-21-2023,09-21-2023,,,09-21-2023
CABAA00006013A0010,3603781750,Local,CA,BAA,CABAAA103945,HPV,CAATVP,Title V Permits,300000329,FACIL,09-21-2023,09-21-2023,,,09-21-2023
CABAA00006013A0010,3603795424,Local,CA,BAA,CABAAA104453,HPV,CAATVP,Title V Permits,300000329,FACIL,09-21-2023,09-21-2023,,,09-21-2023
CABAA00006013A0010,3603795431,Local,CA,BAA,CABAAA104455,HPV,CAATVP,Title V Permits,300000329,FACIL,09-21-2023,09-21-2023,,,09-21-2023
CABAA00006013A0010,3603795439,Local,CA,BAA,CABAAA104456,HPV,CAATVP,Title V Permits,300000329,FACIL,09-21-2023,09-21-2023,,,09-21-2023
CABAA00006013A0010,3603795445,Local,CA,BAA,CABAAA104457,HPV,CAATVP,Title V Permits,300000329,FACIL,09-21-2023,09-21-2023,,,09-21-2023
CABAA00006013A0010,3603795452,Local,CA,BAA,CABAAA104458,HPV,CAATVP,Title V Permits,300000329,FACIL,09-21-2023,09-21-2023,,,09-21-2023
CABAA00006013A0010,3603795460,Local,CA,BAA,CABAAA104459,HPV,CAATVP,Title V Permits,300000329,FACIL,09-21-2023,09-21-2023,,,09-21-2023
CABAA00006013A0010,3603795465,Local,CA,BAA,CABAAA104460,HPV,CAATVP,Title V Permits,300000329,FACIL,09-21-2023,09-21-2023,,,09-21-2023
CABAA00006013A0010,3603795468,Local,CA,BAA,CABAAA104461,HPV,CAATVP,Title V Permits,300000329,FACIL,09-21-2023,09-21-2023,,,09-21-2023
CABAA00006013A0010,3603795474,Local,CA,BAA,CABAAA104462,HPV,CAATVP,Title V Permits,300000329,FACIL,09-21-2023,09-21-2023,,,09-21-2023
CABAA00006013A0010,3603795483,Local,CA,BAA,CABAAA104463,HPV,CAATVP,Title V Permits,300000329,FACIL,09-21-2023,09-21-2023,,,09-21-2023
CABAA00006013A0010,3603795489,Local,CA,BAA,CABAAA104464,HPV,CAATVP,Title V Permits,300000329,FACIL,09-21-2023,09-21-2023,,,09-21-2023
CABAA00006013A0010,3603795493,Local,CA,BAA,CABAAA104465,HPV,CAATVP,Title V Permits,300000329,FACIL,09-21-2023,09-21-2023,,,09-21-2023
CABAA00006013A0010,3603795501,Local,CA,BAA,CABAAA104466,HPV,CAATVP,Title V Permits,300000329,FACIL,09-21-2023,09-21-2023,,,09-21-2023
CABAA00006013A0010,3603795518,Local,CA,BAA,CABAAA104467,HPV,CAATVP,Title V Permits,300000329,FACIL,09-21-2023,09-21-2023,,,09-21-2023
CABAA00006013A0010,3603795611,Local,CA,BAA,CABAAA104468,HPV,CAATVP,Title V Permits,,,09-21-2023,09-21-2023,,,09-21-2023
CABAA00006013A0010,3603795615,Local,CA,BAA,CABAAA104469,HPV,CAATVP,Title V Permits,300000329,FACIL,09-21-2023,09-21-2023,,,09-21-2023
CABAA00006013A0010,3603795627,Local,CA,BAA,CABAAA104470,HPV,CAATVP,Title V Permits,300000329,FACIL,09-21-2023,09-21-2023,,,09-21-2023
CABAA00006013A0010,3603795631,Local,CA,BAA,CABAAA104471,FRV,CAATVP,Title V Permits,300000328,ADMIN,09-21-2023,,,,09-21-2023
CABAA00006013A0010,3603795636,Local,CA,BAA,CABAAA104472,HPV,CAATVP,Title V Permits,300000329,FACIL,09-18-2023,09-18-2023,,,09-18-2023
CABAA00006013A0010,3603795640,Local,CA,BAA,CABAAA104473,HPV,CAATVP,Title V Permits,300000329,FACIL,09-18-2023,09-18-2023,,,09-18-2023
CABAA00006013A0010,3603795643,Local,CA,BAA,CABAAA104474,HPV,CAATVP,Title V Permits,300000329,FACIL,09-18-2023,09-18-2023,,,09-18-2023
CABAA00006013A0010,3603795649,Local,CA,BAA,CABAAA104475,HPV,CAATVP,Title V Permits,300000329,FACIL,09-18-2023,09-18-2023,,,09-18-2023
CABAA00006013A0010,3603795656,Local,CA,BAA,CABAAA104476,HPV,CAATVP,Title V Permits,300000329,FACIL,09-18-2023,09-18-2023,,,09-18-2023
CABAA00006013A0010,3603795664,Local,CA,BAA,CABAAA104477,HPV,CAATVP,Title V Permits,300000329,FACIL,09-18-2023,09-18-2023,,,09-18-2023
CABAA00006013A0010,3603795673,Local,CA,BAA,CABAAA104478,HPV,CAATVP,Title V Permits,300000329,FACIL,09-18-2023,09-18-2023,,,09-18-2023
CABAA00006013A0010,3603795689,Local,CA,BAA,CABAAA104479,HPV,CAATVP,Title V Permits,300000329,FACIL,09-18-2023,09-18-2023,,,09-18-2023
CABAA00006013A0010,3603795695,Local,CA,BAA,CABAAA104480,HPV,CAATVP,Title V Permits,300000329,FACIL,09-19-2023,09-19-2023,,,09-19-2023
CABAA00006013A0010,3603795704,Local,CA,BAA,CABAAA104481,HPV,CAATVP,Title V Permits,300000329,FACIL,09-18-2023,09-18-2023,,,09-18-2023
CABAA00006013A0010,3603795773,Local,CA,BAA,CABAAA104489,HPV,CAATVP,Title V Permits,300000329,FACIL,09-18-2023,09-18-2023,,,09-18-2023
CABAA00006013A0010,3603795777,Local,CA,BAA,CABAAA104490,HPV,CAATVP,Title V Permits,300000329,FACIL,09-18-2023,09-18-2023,,,09-18-2023
CABAA00006013A0010,3603795780,Local,CA,BAA,CABAAA104491,HPV,CAATVP,Title V Permits,300000329,FACIL,09-18-2023,09-18-2023,,,09-18-2023
CABAA00006013A0010,3603795784,Local,CA,BAA,CABAAA104492,HPV,CAATVP,Title V Permits,300000329,FACIL,09-18-2023,09-18-2023,,,09-18-2023
CABAA00006013A0010,3603795787,Local,CA,BAA,CABAAA104493,HPV,CAATVP,Title V Permits,300000329,FACIL,09-18-2023,09-18-2023,,,09-18-2023
CABAA00006013A0010,3603795790,Local,CA,BAA,CABAAA104494,HPV,CAATVP,Title V Permits,300000329,FACIL,09-18-2023,09-18-2023,,,09-18-2023
CABAA00006013A0010,3603795793,Local,CA,BAA,CABAAA104495,HPV,CAATVP,Title V Permits,300000329,FACIL,09-18-2023,09-18-2023,,,09-18-2023
CABAA00006013A0010,3603795797,Local,CA,BAA,CABAAA104496,HPV,CAATVP,Title V Permits,300000329,FACIL,09-18-2023,09-18-2023,,,09-18-2023
CABAA00006013A0010,3603795801,Local,CA,BAA,CABAAA104497,HPV,CAATVP,Title V Permits,300000329,FACIL,09-19-2023,09-19-2023,,,09-19-2023
CABAA00006013A0010,3603795806,Local,CA,BAA,CABAAA104498,HPV,CAATVP,Title V Permits,300000329,FACIL,09-18-2023,09-18-2023,,,09-18-2023
CABAA00006013A0010,3603795810,Local,CA,BAA,CABAAA104499,HPV,CAATVP,Title V Permits,300000329,FACIL,09-18-2023,09-18-2023,,,09-18-2023
CABAA00006013A0010,3603795815,Local,CA,BAA,CABAAA104500,HPV,CAATVP,Title V Permits,300000329,FACIL,09-18-2023,09-18-2023,,,09-18-2023
CABAA00006013A0010,3603795819,Local,CA,BAA,CABAAA104501,HPV,CAATVP,Title V Permits,300000329,FACIL,09-18-2023,09-18-2023,,,09-18-2023
CABAA00006013A0010,3603795822,Local,CA,BAA,CABAAA104502,HPV,CAATVP,Title V Permits,300000329,FACIL,09-18-2023,09-18-2023,,,09-18-2023
CABAA00006013A0010,3603795826,Local,CA,BAA,CABAAA104503,HPV,CAATVP,Title V Permits,300000329,FACIL,09-18-2023,09-18-2023,,,09-18-2023
CABAA00006013A0010,3603796752,Local,CA,BAA,CABAAA104692,HPV,CAATVP,Title V Permits,300000329,FACIL,09-18-2023,09-18-2023,,,09-18-2023
CABAA00006013A0010,3603796763,Local,CA,BAA,CABAAA104693,HPV,CAATVP,Title V Permits,300000329,FACIL,09-18-2023,09-18-2023,,,09-18-2023
CABAA00006013A0010,3603796766,Local,CA,BAA,CABAAA104694,HPV,CAATVP,Title V Permits,300000329,FACIL,09-18-2023,09-18-2023,,,09-18-2023
CABAA00006013A0010,3603796807,Local,CA,BAA,CABAAA104695,HPV,CAATVP,Title V Permits,300000329,FACIL,09-18-2023,09-18-2023,,,09-18-2023
CABAA00006013A0010,3603796812,Local,CA,BAA,CABAAA104696,HPV,CAATVP,Title V Permits,300000329,FACIL,09-18-2023,09-18-2023,,,09-18-2023
CABAA00006013A0010,3603796816,Local,CA,BAA,CABAAA104697,HPV,CAATVP,Title V Permits,300000329,FACIL,09-18-2023,09-18-2023,,,09-18-2023
CABAA00006013A0010,3603796819,Local,CA,BAA,CABAAA104698,HPV,CAATVP,Title V Permits,300000329,FACIL,09-18-2023,09-18-2023,,,09-18-2023
CABAA00006013A0010,3603796858,Local,CA,BAA,CABAAA104699,HPV,CAATVP,Title V Permits,300000329,FACIL,09-18-2023,09-18-2023,,,09-18-2023
CABAA00006013A0010,3603796861,Local,CA,BAA,CABAAA104700,HPV,CAATVP,Title V Permits,300000329,FACIL,09-18-2023,09-18-2023,,,09-18-2023
CABAA00006013A0010,3603796864,Local,CA,BAA,CABAAA104701,HPV,CAATVP,Title V Permits,300000329,FACIL,09-18-2023,09-18-2023,,,09-18-2023
